-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2024 in LST
Location: Latitude  34.15   Longitude 77.58 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 4532.61 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M
2020,1,16,19,0.0,0.0,0.0,-19.34,69.39,1.03
2020,1,16,20,0.0,0.0,0.0,-21.01,78.47,1.2
2020,1,16,21,0.0,0.0,0.0,-22.63,88.37,1.47
2020,1,16,22,0.0,0.0,0.0,-24.11,99.54,1.7
2020,1,16,23,0.0,0.0,0.0,-25.25,100.0,1.83
2020,1,17,0,0.0,0.0,0.0,-26.19,100.0,1.86
2020,1,17,1,0.0,0.0,0.0,-27.14,100.0,1.85
2020,1,17,2,0.0,0.0,0.0,-28.01,100.0,1.73
2020,1,17,3,0.0,0.0,0.0,-29.06,100.0,1.68
2020,1,17,4,0.0,0.0,0.0,-30.45,100.0,1.86
2020,1,17,5,0.0,0.0,0.0,-31.52,100.0,2.08
2020,1,17,6,0.0,0.0,0.0,-31.94,100.0,2.15
2020,1,17,7,39.25,26.92,39.23,-31.73,100.0,2.1
2020,1,17,8,128.45,39.41,122.24,-29.25,99.73,1.96
2020,1,17,9,259.62,224.49,179.72,-25.08,96.43,2.21
2020,1,17,10,278.2,224.15,150.21,-20.89,95.28,1.66
2020,1,17,11,427.42,265.86,279.73,-16.79,79.73,0.81
2020,1,17,12,326.7,36.4,278.56,-14.28,70.98,1.77
2020,1,17,13,237.75,41.9,195.2,-13.72,68.87,2.46
2020,1,17,14,207.3,12.03,177.99,-13.91,67.01,2.78
2020,1,17,15,139.0,164.45,97.1,-14.59,69.7,2.71
2020,1,17,16,33.15,74.15,28.29,-16.64,79.74,1.92
2020,1,17,17,0.0,0.0,0.0,-18.4,73.34,1.6
2020,1,17,18,0.0,0.0,0.0,-19.25,74.55,1.03
2020,1,17,19,0.0,0.0,0.0,-20.13,78.41,0.7
2020,1,17,20,0.0,0.0,0.0,-21.31,84.82,0.85
2020,1,17,21,0.0,0.0,0.0,-22.61,93.95,1.11
2020,1,17,22,0.0,0.0,0.0,-24.1,100.0,1.37
2020,1,17,23,0.0,0.0,0.0,-25.68,100.0,1.63
2020,1,18,0,0.0,0.0,0.0,-27.34,100.0,1.87
2020,1,18,1,0.0,0.0,0.0,-28.98,100.0,2.06
2020,1,18,2,0.0,0.0,0.0,-30.49,100.0,2.22
2020,1,18,3,0.0,0.0,0.0,-31.85,100.0,2.35
2020,1,18,4,0.0,0.0,0.0,-32.71,100.0,2.41
2020,1,18,5,0.0,0.0,0.0,-33.03,100.0,2.38
2020,1,18,6,0.0,0.0,0.0,-33.0,100.0,2.29
2020,1,18,7,42.28,0.0,39.96,-32.39,100.0,2.15
2020,1,18,8,151.12,180.12,117.65,-29.65,94.52,2.14
2020,1,18,9,359.12,318.68,223.54,-25.93,93.75,2.16
2020,1,18,10,497.52,564.74,227.45,-21.28,90.86,1.2
2020,1,18,11,389.55,207.47,259.99,-17.76,80.85,1.12
2020,1,18,12,350.42,172.86,212.15,-16.03,73.63,2.06
2020,1,18,13,336.1,9.33,290.22,-15.87,70.67,2.26
2020,1,18,14,239.2,112.14,187.71,-16.05,68.13,2.21
2020,1,18,15,145.88,156.46,111.83,-16.44,66.16,2.01
2020,1,18,16,46.53,140.42,33.77,-17.63,76.85,1.25
2020,1,18,17,0.0,0.0,0.0,-19.38,73.81,1.22
2020,1,18,18,0.0,0.0,0.0,-20.83,78.07,1.18
2020,1,18,19,0.0,0.0,0.0,-22.11,85.14,1.14
2020,1,18,20,0.0,0.0,0.0,-23.26,94.08,1.19
2020,1,18,21,0.0,0.0,0.0,-24.3,100.0,1.3
2020,1,18,22,0.0,0.0,0.0,-25.43,100.0,1.48
2020,1,18,23,0.0,0.0,0.0,-26.65,100.0,1.68
2020,1,19,0,0.0,0.0,0.0,-28.01,100.0,1.92
2020,1,19,1,0.0,0.0,0.0,-29.36,100.0,2.12
2020,1,19,2,0.0,0.0,0.0,-30.56,100.0,2.28
2020,1,19,3,0.0,0.0,0.0,-31.3,100.0,2.31
2020,1,19,4,0.0,0.0,0.0,-31.83,100.0,2.36
2020,1,19,5,0.0,0.0,0.0,-32.27,100.0,2.45
2020,1,19,6,0.0,0.0,0.0,-32.78,100.0,2.55
2020,1,19,7,70.12,434.96,26.1,-32.86,100.0,2.55
2020,1,19,8,289.92,847.25,60.68,-30.57,96.35,2.48
2020,1,19,9,478.0,996.44,71.17,-26.93,93.16,2.82
2020,1,19,10,435.17,518.78,159.88,-22.62,93.27,2.0
2020,1,19,11,633.83,829.48,182.74,-18.52,82.39,1.36
2020,1,19,12,597.53,866.55,158.94,-16.77,75.79,2.42
2020,1,19,13,442.02,521.77,208.93,-16.4,73.18,2.46
2020,1,19,14,375.83,461.39,186.47,-16.46,69.71,2.13
2020,1,19,15,225.73,555.84,99.31,-17.04,66.79,1.29
2020,1,19,16,49.97,220.12,32.11,-18.9,70.69,0.48
2020,1,19,17,0.0,0.0,0.0,-21.56,74.54,1.11
2020,1,19,18,0.0,0.0,0.0,-23.65,85.08,1.49
2020,1,19,19,0.0,0.0,0.0,-25.3,97.26,1.86
2020,1,19,20,0.0,0.0,0.0,-26.78,100.0,2.17
2020,1,19,21,0.0,0.0,0.0,-27.94,100.0,2.23
2020,1,19,22,0.0,0.0,0.0,-29.1,100.0,2.28
2020,1,19,23,0.0,0.0,0.0,-30.08,100.0,2.31
2020,1,20,0,0.0,0.0,0.0,-30.64,100.0,2.33
2020,1,20,1,0.0,0.0,0.0,-30.76,100.0,2.34
2020,1,20,2,0.0,0.0,0.0,-30.33,100.0,2.23
2020,1,20,3,0.0,0.0,0.0,-29.49,97.48,2.13
2020,1,20,4,0.0,0.0,0.0,-28.39,93.21,2.02
2020,1,20,5,0.0,0.0,0.0,-27.42,90.04,1.91
2020,1,20,6,0.0,0.0,0.0,-27.0,86.3,1.81
2020,1,20,7,47.15,44.75,47.18,-26.82,84.75,1.83
2020,1,20,8,136.27,38.06,125.91,-24.91,85.97,2.03
2020,1,20,9,200.2,44.18,173.68,-20.87,81.29,2.56
2020,1,20,10,205.48,6.73,177.29,-16.58,82.0,2.29
2020,1,20,11,225.32,62.09,174.37,-13.71,78.24,3.62
2020,1,20,12,292.8,56.39,238.28,-12.65,75.46,5.03
2020,1,20,13,278.77,88.23,201.28,-12.3,73.93,5.62
2020,1,20,14,210.8,30.66,185.78,-12.29,71.25,5.74
2020,1,20,15,116.35,72.24,96.63,-12.6,73.74,4.12
2020,1,20,16,44.35,165.82,28.41,-13.9,84.55,2.51
2020,1,20,17,0.0,0.0,0.0,-15.64,81.5,2.7
2020,1,20,18,0.0,0.0,0.0,-15.98,73.74,2.16
2020,1,20,19,0.0,0.0,0.0,-17.12,74.55,2.22
2020,1,20,20,0.0,0.0,0.0,-18.1,78.03,2.28
2020,1,20,21,0.0,0.0,0.0,-17.93,79.71,1.85
2020,1,20,22,0.0,0.0,0.0,-17.96,82.11,1.63
2020,1,20,23,0.0,0.0,0.0,-18.12,85.56,1.57
2020,1,21,0,0.0,0.0,0.0,-18.4,89.33,1.74
2020,1,21,1,0.0,0.0,0.0,-18.63,92.85,2.09
2020,1,21,2,0.0,0.0,0.0,-18.69,94.13,2.25
2020,1,21,3,0.0,0.0,0.0,-18.49,93.88,2.07
2020,1,21,4,0.0,0.0,0.0,-18.05,92.97,1.53
2020,1,21,5,0.0,0.0,0.0,-18.23,93.81,1.4
2020,1,21,6,0.0,0.0,0.0,-18.44,94.98,1.55
2020,1,21,7,43.88,87.54,39.18,-18.29,94.45,1.58
2020,1,21,8,138.88,118.39,113.72,-16.87,92.65,1.61
2020,1,21,9,223.0,110.26,165.12,-14.63,85.58,2.63
2020,1,21,10,240.55,52.06,196.28,-13.47,82.32,3.84
2020,1,21,11,164.6,4.25,141.77,-12.89,80.35,4.37
2020,1,21,12,294.2,83.17,242.97,-12.5,78.38,4.85
2020,1,21,13,121.68,10.19,104.3,-12.34,76.33,5.12
2020,1,21,14,173.57,0.0,155.16,-12.53,75.86,5.16
2020,1,21,15,130.68,0.0,130.84,-13.11,78.11,4.51
2020,1,21,16,39.22,0.0,37.68,-14.24,86.67,3.03
2020,1,21,17,0.0,0.0,0.0,-16.07,88.52,2.5
2020,1,21,18,0.0,0.0,0.0,-17.67,87.14,2.54
2020,1,21,19,0.0,0.0,0.0,-18.88,85.7,2.61
2020,1,21,20,0.0,0.0,0.0,-19.8,85.69,2.61
2020,1,21,21,0.0,0.0,0.0,-20.34,84.7,2.58
2020,1,21,22,0.0,0.0,0.0,-20.46,82.87,2.56
2020,1,21,23,0.0,0.0,0.0,-20.42,81.59,2.54
2020,1,22,0,0.0,0.0,0.0,-20.51,81.35,2.85
2020,1,22,1,0.0,0.0,0.0,-20.35,80.1,2.83
2020,1,22,2,0.0,0.0,0.0,-20.37,79.3,2.61
2020,1,22,3,0.0,0.0,0.0,-20.65,78.58,2.44
2020,1,22,4,0.0,0.0,0.0,-21.0,78.33,2.17
2020,1,22,5,0.0,0.0,0.0,-21.73,82.01,2.04
2020,1,22,6,0.0,0.0,0.0,-22.81,87.65,2.14
2020,1,22,7,47.95,97.7,43.03,-23.48,91.14,2.28
2020,1,22,8,211.2,436.47,110.46,-22.47,87.18,2.29
2020,1,22,9,341.23,506.49,162.08,-18.47,81.97,3.01
2020,1,22,10,273.3,130.15,179.1,-16.19,76.26,4.37
2020,1,22,11,469.05,303.24,284.37,-15.06,73.17,5.08
2020,1,22,12,306.67,64.06,222.17,-14.35,72.19,5.82
2020,1,22,13,355.55,195.92,250.32,-14.07,70.82,6.14
2020,1,22,14,238.8,66.3,184.12,-14.19,68.43,6.0
2020,1,22,15,125.7,20.48,124.16,-14.72,70.19,4.99
2020,1,22,16,35.67,0.0,34.27,-15.96,80.59,3.26
2020,1,22,17,0.0,0.0,0.0,-18.16,83.23,2.9
2020,1,22,18,0.0,0.0,0.0,-19.74,79.24,2.9
2020,1,22,19,0.0,0.0,0.0,-20.72,74.55,2.9
2020,1,22,20,0.0,0.0,0.0,-21.42,70.46,2.57
2020,1,22,21,0.0,0.0,0.0,-22.08,71.82,2.0
2020,1,22,22,0.0,0.0,0.0,-23.51,80.09,1.85
2020,1,22,23,0.0,0.0,0.0,-25.06,91.92,1.79
2020,1,23,0,0.0,0.0,0.0,-26.79,100.0,1.97
2020,1,23,1,0.0,0.0,0.0,-28.73,100.0,2.23
2020,1,23,2,0.0,0.0,0.0,-30.84,100.0,2.48
2020,1,23,3,0.0,0.0,0.0,-33.04,100.0,2.72
2020,1,23,4,0.0,0.0,0.0,-35.27,100.0,2.91
2020,1,23,5,0.0,0.0,0.0,-37.44,100.0,3.07
2020,1,23,6,0.0,0.0,0.0,-39.13,100.0,3.15
2020,1,23,7,85.35,509.48,19.47,-39.37,100.0,3.07
2020,1,23,8,309.27,927.96,47.21,-35.89,100.0,2.89
2020,1,23,9,447.73,846.35,113.61,-31.0,98.35,3.15
2020,1,23,10,605.88,1078.36,59.04,-26.07,100.0,2.43
2020,1,23,11,661.62,775.4,251.34,-21.66,86.09,1.24
2020,1,23,12,575.2,807.17,171.4,-17.88,63.57,0.67
2020,1,23,13,424.6,547.43,164.65,-16.03,53.42,1.73
2020,1,23,14,377.23,347.05,223.8,-16.04,50.98,1.9
2020,1,23,15,235.02,458.47,98.26,-16.75,53.82,1.6
2020,1,23,16,57.5,191.04,35.72,-18.87,56.03,0.84
2020,1,23,17,0.0,0.0,0.0,-21.34,50.49,0.42
2020,1,23,18,0.0,0.0,0.0,-23.34,56.45,0.56
2020,1,23,19,0.0,0.0,0.0,-25.02,62.29,1.0
2020,1,23,20,0.0,0.0,0.0,-26.22,68.62,1.36
2020,1,23,21,0.0,0.0,0.0,-27.14,71.69,1.56
2020,1,23,22,0.0,0.0,0.0,-27.82,74.87,1.52
2020,1,23,23,0.0,0.0,0.0,-28.32,74.67,1.39
2020,1,24,0,0.0,0.0,0.0,-28.83,76.5,1.38
2020,1,24,1,0.0,0.0,0.0,-29.16,76.91,1.36
2020,1,24,2,0.0,0.0,0.0,-29.4,76.53,1.32
2020,1,24,3,0.0,0.0,0.0,-29.5,74.99,1.31
2020,1,24,4,0.0,0.0,0.0,-29.8,77.39,1.56
2020,1,24,5,0.0,0.0,0.0,-30.97,82.01,2.4
2020,1,24,6,0.0,0.0,0.0,-31.82,86.72,2.75
2020,1,24,7,92.95,528.44,23.23,-31.87,84.22,2.84
2020,1,24,8,311.38,938.63,44.81,-29.9,73.42,2.76
2020,1,24,9,502.65,1063.0,40.86,-24.38,72.65,2.85
2020,1,24,10,499.52,662.86,156.65,-19.99,81.87,2.81
2020,1,24,11,591.45,528.7,306.66,-15.32,69.06,1.97
2020,1,24,12,546.28,282.0,369.01,-11.87,56.72,1.69
2020,1,24,13,370.62,241.39,245.4,-10.02,51.61,2.03
2020,1,24,14,257.27,31.91,235.47,-9.72,52.33,2.1
2020,1,24,15,155.27,0.0,155.94,-10.41,62.69,1.44
2020,1,24,16,44.45,61.33,42.6,-12.14,56.2,0.61
2020,1,24,17,0.0,0.0,0.0,-14.53,55.25,0.13
2020,1,24,18,0.0,0.0,0.0,-16.37,60.39,1.02
2020,1,24,19,0.0,0.0,0.0,-17.68,65.38,1.67
2020,1,24,20,0.0,0.0,0.0,-18.61,69.81,1.84
2020,1,24,21,0.0,0.0,0.0,-19.92,75.51,2.3
2020,1,24,22,0.0,0.0,0.0,-21.35,81.47,2.71
2020,1,24,23,0.0,0.0,0.0,-21.58,81.17,2.74
2020,1,25,0,0.0,0.0,0.0,-21.02,79.83,2.76
2020,1,25,1,0.0,0.0,0.0,-20.39,76.94,2.79
2020,1,25,2,0.0,0.0,0.0,-20.16,75.17,2.69
2020,1,25,3,0.0,0.0,0.0,-19.76,73.18,2.37
2020,1,25,4,0.0,0.0,0.0,-19.32,76.09,2.12
2020,1,25,5,0.0,0.0,0.0,-19.1,81.98,2.12
2020,1,25,6,0.0,0.0,0.0,-19.11,85.41,2.51
2020,1,25,7,40.12,42.84,38.59,-18.51,87.75,2.57
2020,1,25,8,143.32,187.42,100.24,-16.04,89.47,2.71
2020,1,25,9,286.85,367.3,160.94,-13.55,83.98,3.67
2020,1,25,10,324.65,82.15,249.61,-11.77,82.36,4.37
2020,1,25,11,235.0,3.25,202.57,-10.53,80.01,5.4
2020,1,25,12,232.6,242.41,167.02,-9.65,77.01,6.2
2020,1,25,13,185.48,15.79,159.35,-9.31,73.67,6.8
2020,1,25,14,182.73,0.0,169.88,-9.55,71.81,6.47
2020,1,25,15,112.97,33.52,108.62,-10.24,75.26,4.69
2020,1,25,16,41.0,46.12,37.9,-11.69,84.89,2.53
2020,1,25,17,0.0,0.0,0.0,-14.32,81.97,2.58
2020,1,25,18,0.0,0.0,0.0,-16.21,79.42,2.65
2020,1,25,19,0.0,0.0,0.0,-17.77,82.5,2.78
2020,1,25,20,0.0,0.0,0.0,-18.93,87.26,2.8
2020,1,25,21,0.0,0.0,0.0,-19.78,91.11,2.58
2020,1,25,22,0.0,0.0,0.0,-20.83,97.78,2.35
2020,1,25,23,0.0,0.0,0.0,-21.93,100.0,2.3
2020,1,26,0,0.0,0.0,0.0,-22.79,100.0,2.37
2020,1,26,1,0.0,0.0,0.0,-23.17,100.0,2.44
2020,1,26,2,0.0,0.0,0.0,-22.74,98.6,2.21
2020,1,26,3,0.0,0.0,0.0,-22.43,96.74,2.11
2020,1,26,4,0.0,0.0,0.0,-22.23,97.08,2.05
2020,1,26,5,0.0,0.0,0.0,-22.23,98.22,1.95
2020,1,26,6,0.0,0.0,0.0,-22.42,100.0,1.91
2020,1,26,7,60.17,254.51,37.17,-22.07,100.0,1.88
2020,1,26,8,249.73,589.98,103.06,-20.22,95.71,1.85
2020,1,26,9,424.25,589.73,191.17,-16.32,85.92,2.41
2020,1,26,10,350.15,292.35,169.73,-13.45,73.77,3.73
2020,1,26,11,604.35,808.26,204.53,-12.21,67.18,4.35
2020,1,26,12,615.15,812.41,172.74,-11.53,62.32,4.89
2020,1,26,13,474.25,593.7,198.76,-11.24,58.68,5.29
2020,1,26,14,404.92,388.24,218.89,-11.4,55.87,5.24
2020,1,26,15,256.55,495.55,102.4,-12.32,64.2,3.84
2020,1,26,16,72.7,227.35,41.21,-15.65,69.79,2.89
2020,1,26,17,0.0,0.0,0.0,-18.72,52.55,2.91
2020,1,26,18,0.0,0.0,0.0,-19.9,51.74,2.51
2020,1,26,19,0.0,0.0,0.0,-21.12,58.22,2.31
2020,1,26,20,0.0,0.0,0.0,-22.8,68.61,2.43
2020,1,26,21,0.0,0.0,0.0,-24.34,78.5,2.55
2020,1,26,22,0.0,0.0,0.0,-25.53,88.39,2.56
2020,1,26,23,0.0,0.0,0.0,-26.55,96.17,2.54
2020,1,27,0,0.0,0.0,0.0,-27.56,100.0,2.57
2020,1,27,1,0.0,0.0,0.0,-28.53,100.0,2.62
2020,1,27,2,0.0,0.0,0.0,-29.45,100.0,2.65
2020,1,27,3,0.0,0.0,0.0,-30.36,100.0,2.69
2020,1,27,4,0.0,0.0,0.0,-31.17,100.0,2.74
2020,1,27,5,0.0,0.0,0.0,-31.74,96.62,2.75
2020,1,27,6,0.0,0.0,0.0,-32.28,93.07,2.77
2020,1,27,7,78.57,288.9,45.89,-32.24,83.48,2.77
2020,1,27,8,292.02,754.13,86.1,-30.45,74.3,2.76
2020,1,27,9,492.9,985.88,69.09,-25.05,72.33,2.89
2020,1,27,10,634.42,1062.05,75.4,-20.32,70.53,2.72
2020,1,27,11,618.67,604.03,278.88,-16.13,59.24,2.42
2020,1,27,12,559.67,591.78,225.36,-14.32,57.95,2.77
2020,1,27,13,562.65,536.52,286.87,-13.67,59.01,3.02
2020,1,27,14,403.55,292.32,282.27,-13.55,59.33,2.85
2020,1,27,15,237.1,364.46,136.87,-13.96,61.08,1.92
2020,1,27,16,66.45,159.3,45.64,-15.26,64.25,0.46
2020,1,27,17,0.0,0.0,0.0,-16.88,62.06,0.57
2020,1,27,18,0.0,0.0,0.0,-18.09,67.35,1.13
2020,1,27,19,0.0,0.0,0.0,-18.92,72.91,1.48
2020,1,27,20,0.0,0.0,0.0,-19.6,76.94,1.77
2020,1,27,21,0.0,0.0,0.0,-20.5,81.04,2.08
2020,1,27,22,0.0,0.0,0.0,-21.91,87.44,2.37
2020,1,27,23,0.0,0.0,0.0,-22.77,92.71,2.4
2020,1,28,0,0.0,0.0,0.0,-22.93,95.32,2.33
2020,1,28,1,0.0,0.0,0.0,-23.47,96.7,2.4
2020,1,28,2,0.0,0.0,0.0,-24.18,99.66,2.48
2020,1,28,3,0.0,0.0,0.0,-25.14,100.0,2.62
2020,1,28,4,0.0,0.0,0.0,-26.29,100.0,2.77
2020,1,28,5,0.0,0.0,0.0,-27.66,100.0,2.95
2020,1,28,6,0.0,0.0,0.0,-29.17,100.0,3.12
2020,1,28,7,36.17,26.61,34.24,-29.72,99.49,3.09
2020,1,28,8,133.77,24.57,131.87,-26.67,91.87,3.44
2020,1,28,9,234.88,1.59,218.18,-23.09,93.38,3.61
2020,1,28,10,265.77,192.97,171.6,-18.5,93.38,2.74
2020,1,28,11,292.88,70.08,241.83,-14.28,83.88,1.57
2020,1,28,12,208.45,0.0,179.36,-11.03,67.86,1.35
2020,1,28,13,254.48,96.57,191.89,-10.24,66.46,1.87
2020,1,28,14,243.52,0.0,222.16,-10.32,67.65,2.09
2020,1,28,15,120.72,0.0,120.03,-10.81,72.58,1.86
2020,1,28,16,61.42,75.04,55.4,-11.85,85.56,1.27
2020,1,28,17,0.0,0.0,0.0,-12.68,81.89,1.26
2020,1,28,18,0.0,0.0,0.0,-13.18,82.44,1.12
2020,1,28,19,0.0,0.0,0.0,-13.56,84.91,0.9
2020,1,28,20,0.0,0.0,0.0,-14.2,87.49,0.95
2020,1,28,21,0.0,0.0,0.0,-15.09,90.5,1.46
2020,1,28,22,0.0,0.0,0.0,-16.13,90.98,2.01
2020,1,28,23,0.0,0.0,0.0,-16.54,88.03,1.73
2020,1,29,0,0.0,0.0,0.0,-17.54,90.95,1.18
2020,1,29,1,0.0,0.0,0.0,-19.19,99.64,1.07
2020,1,29,2,0.0,0.0,0.0,-20.71,100.0,1.0
2020,1,29,3,0.0,0.0,0.0,-21.5,100.0,0.86
2020,1,29,4,0.0,0.0,0.0,-21.8,100.0,0.57
2020,1,29,5,0.0,0.0,0.0,-22.57,100.0,0.23
2020,1,29,6,0.0,0.0,0.0,-23.16,100.0,0.18
2020,1,29,7,41.4,24.95,39.3,-22.92,100.0,0.39
2020,1,29,8,124.88,27.37,123.18,-21.23,96.32,0.96
2020,1,29,9,193.1,31.51,175.81,-17.93,89.48,0.92
2020,1,29,10,185.18,57.47,143.96,-14.14,72.76,0.85
2020,1,29,11,230.52,102.73,183.36,-12.32,63.36,1.63
2020,1,29,12,178.55,0.46,153.11,-12.04,61.28,1.68
2020,1,29,13,225.12,0.0,197.92,-12.11,62.06,1.54
2020,1,29,14,115.18,0.0,104.59,-12.29,63.94,1.74
2020,1,29,15,148.98,60.53,136.01,-12.68,67.15,1.9
2020,1,29,16,63.65,85.15,48.9,-13.91,81.74,1.35
2020,1,29,17,0.0,0.0,0.0,-15.5,77.65,1.29
2020,1,29,18,0.0,0.0,0.0,-16.45,79.11,1.21
2020,1,29,19,0.0,0.0,0.0,-17.51,83.88,1.22
2020,1,29,20,0.0,0.0,0.0,-18.81,90.06,1.29
2020,1,29,21,0.0,0.0,0.0,-20.24,97.73,1.45
2020,1,29,22,0.0,0.0,0.0,-21.6,100.0,1.58
2020,1,29,23,0.0,0.0,0.0,-22.91,100.0,1.64
2020,1,30,0,0.0,0.0,0.0,-24.46,100.0,1.74
2020,1,30,1,0.0,0.0,0.0,-26.49,100.0,1.95
2020,1,30,2,0.0,0.0,0.0,-29.01,100.0,2.25
2020,1,30,3,0.0,0.0,0.0,-31.7,100.0,2.58
2020,1,30,4,0.0,0.0,0.0,-33.87,100.0,2.82
2020,1,30,5,0.0,0.0,0.0,-35.31,100.0,2.96
2020,1,30,6,0.0,0.0,0.0,-36.06,100.0,2.98
2020,1,30,7,100.25,479.75,37.06,-35.51,100.0,2.83
2020,1,30,8,314.55,861.68,68.3,-31.51,100.0,2.93
2020,1,30,9,496.95,885.22,122.76,-27.55,99.11,2.86
2020,1,30,10,384.8,494.9,142.91,-22.39,92.19,1.92
2020,1,30,11,665.3,587.64,324.28,-17.64,74.25,0.77
2020,1,30,12,627.17,388.84,378.12,-15.58,67.12,1.02
2020,1,30,13,480.4,399.97,241.59,-14.95,64.96,1.54
2020,1,30,14,335.7,369.89,198.85,-14.91,61.92,1.76
2020,1,30,15,225.18,403.33,111.59,-15.45,59.82,1.65
2020,1,30,16,101.28,449.5,43.3,-17.21,67.04,1.03
2020,1,30,17,0.0,0.0,0.0,-19.61,63.38,0.95
2020,1,30,18,0.0,0.0,0.0,-21.77,71.69,0.93
2020,1,30,19,0.0,0.0,0.0,-23.49,82.36,1.14
2020,1,30,20,0.0,0.0,0.0,-24.92,93.47,1.43
2020,1,30,21,0.0,0.0,0.0,-26.28,100.0,1.65
2020,1,30,22,0.0,0.0,0.0,-27.67,100.0,1.83
2020,1,30,23,0.0,0.0,0.0,-29.04,100.0,1.98
2020,1,31,0,0.0,0.0,0.0,-30.39,100.0,2.17
2020,1,31,1,0.0,0.0,0.0,-31.89,100.0,2.37
2020,1,31,2,0.0,0.0,0.0,-33.8,100.0,2.59
2020,1,31,3,0.0,0.0,0.0,-35.91,100.0,2.84
2020,1,31,4,0.0,0.0,0.0,-37.46,100.0,3.0
2020,1,31,5,0.0,0.0,0.0,-38.13,100.0,3.04
2020,1,31,6,0.0,0.0,0.0,-38.52,100.0,3.05
2020,1,31,7,112.62,602.21,26.33,-37.65,94.61,2.98
2020,1,31,8,328.77,925.67,56.69,-33.08,81.26,2.91
2020,1,31,9,517.15,1030.06,69.4,-28.16,80.95,3.25
2020,1,31,10,534.7,578.0,204.52,-23.05,94.43,2.52
2020,1,31,11,652.67,755.78,188.02,-17.39,72.97,1.9
2020,1,31,12,564.97,359.6,341.44,-13.71,59.78,2.94
2020,1,31,13,471.9,404.85,278.11,-12.15,55.72,3.54
2020,1,31,14,323.12,32.73,289.33,-12.02,55.05,3.28
2020,1,31,15,194.65,186.2,142.87,-12.39,55.13,2.5
2020,1,31,16,68.28,116.89,58.98,-13.61,66.99,0.91
2020,1,31,17,0.0,0.0,0.0,-15.03,55.01,0.21
2020,1,31,18,0.0,0.0,0.0,-16.23,54.6,0.57
2020,1,31,19,0.0,0.0,0.0,-17.3,57.59,0.88
2020,1,31,20,0.0,0.0,0.0,-18.25,61.47,1.08
2020,1,31,21,0.0,0.0,0.0,-19.08,65.68,1.19
2020,1,31,22,0.0,0.0,0.0,-19.73,69.87,1.3
2020,1,31,23,0.0,0.0,0.0,-20.32,73.93,1.36
2020,2,1,0,0.0,0.0,0.0,-20.88,78.99,1.41
2020,2,1,1,0.0,0.0,0.0,-21.42,82.19,1.41
2020,2,1,2,0.0,0.0,0.0,-22.1,86.68,1.41
2020,2,1,3,0.0,0.0,0.0,-22.81,91.74,1.44
2020,2,1,4,0.0,0.0,0.0,-23.72,96.51,1.49
2020,2,1,5,0.0,0.0,0.0,-24.74,100.0,1.6
2020,2,1,6,0.0,0.0,0.0,-25.8,100.0,1.78
2020,2,1,7,93.3,485.39,36.54,-26.4,100.0,1.95
2020,2,1,8,269.02,520.07,142.49,-24.8,96.38,2.02
2020,2,1,9,389.98,506.61,174.16,-20.91,89.41,2.05
2020,2,1,10,598.1,773.08,198.7,-17.12,74.68,1.15
2020,2,1,11,693.2,1066.47,301.28,-15.75,69.92,0.78
2020,2,1,12,674.62,710.6,262.94,-15.1,68.65,1.36
2020,2,1,13,551.33,429.48,268.84,-15.0,66.35,1.94
2020,2,1,14,438.92,438.46,237.5,-15.06,64.48,2.26
2020,2,1,15,269.15,444.98,149.86,-15.32,62.6,2.24
2020,2,1,16,77.05,210.31,49.39,-16.15,72.04,1.3
2020,2,1,17,0.0,0.0,0.0,-17.46,63.81,0.83
2020,2,1,18,0.0,0.0,0.0,-18.83,64.66,0.65
2020,2,1,19,0.0,0.0,0.0,-20.11,69.5,0.54
2020,2,1,20,0.0,0.0,0.0,-21.25,75.6,0.62
2020,2,1,21,0.0,0.0,0.0,-22.8,84.42,1.02
2020,2,1,22,0.0,0.0,0.0,-24.26,93.42,1.52
2020,2,1,23,0.0,0.0,0.0,-25.84,100.0,1.86
2020,2,2,0,0.0,0.0,0.0,-27.43,100.0,2.1
2020,2,2,1,0.0,0.0,0.0,-29.28,100.0,2.37
2020,2,2,2,0.0,0.0,0.0,-31.28,100.0,2.57
2020,2,2,3,0.0,0.0,0.0,-33.53,100.0,2.77
2020,2,2,4,0.0,0.0,0.0,-35.73,100.0,2.97
2020,2,2,5,0.0,0.0,0.0,-37.26,100.0,3.08
